donor_key,request_key,custom_id,assigned_variant,assigned_filler,condition_id,outcome_id,requested_model,seed,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,engine_config_hash,response_format_instruction_version,study_id,request_stage,phase,intended_logical_identity,replacement_replicate_id
LP0617,G|LP0617|control|replicate_2|fmt_v2,G-78fa5740c08f22eb8b4b6c534362f5672c754bbb,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,847499630,2a7296015c69857aeb9c5cc5b0b9f67d3238b9bbd5a4982fc697a00824c95681,b92a25292afc48641f65e2448e0fa23113a9871580d50dd180b962287fe34a57,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0617|control,2
LP0619,G|LP0619|control|replicate_2|fmt_v2,G-b7e37a25f46ec1f15d33f619e4e587b213456a5a,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1681241663,f1eba2ad4d4982d2ef5ac6909e11e9dfbd813610c36b5316c307d56ed6aba16a,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0619|control,2
LP0622,G|LP0622|control|replicate_2|fmt_v2,G-118e008d131481a7143e414ad5ca57a321489ec9,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,909148865,86691f3a09217d2cedd58204deebaaffff38a1ba7212fb463c3bf73d1bf846e4,423d74445805fb2a8ae1ea41fbd40ec62d20337531baef54b0674f03abf0f156,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0622|control,2
LP0623,G|LP0623|control|replicate_2|fmt_v2,G-829c4ef9f8c0eaddd89772d5ca841b671669a78f,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2113505490,4257b9f5aa7fca87dd29bf3ac3bc90efea253b58953e4d405db688e5353c739f,a430dbbf34b816898bb407dfdff9deeea73cb3ae037f712aed97b95f55f3667f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0623|control,2
LP0625,G|LP0625|control|replicate_2|fmt_v2,G-423c930fa67412798ba116a22a37e30ce6601dcc,3,dances,control,full_questionnaire,google/gemma-4-31B-it,720189593,4d902a7b57508e555452277e064ffbf061fc090571c7c49d710a36ba6a0d2feb,1b07eaf8f85592402e7e5f561d8bfeec6994a446ac0964baee802b86d4a80bed,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0625|control,2
LP0626,G|LP0626|control|replicate_2|fmt_v2,G-b70c0bcb746bef39a9fda645deaecfc07055f3a2,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1652819666,d15e543049a00d76ff6c3a26bcc98a6d092582c40f7b9cb2780774d026b4e1ed,bcaa458f2e7f821091248e7ba1d70324b9f438036e522008260e589262a97ed5,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0626|control,2
LP0627,G|LP0627|control|replicate_2|fmt_v2,G-545c21c90763f5431c61a629cb05f69352f64f81,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,807155926,d8db771dc991e592dfd651fbb9c0f525b5229a782c6a70ed406fd5e676d843ee,1865ae993842eefc40d2c638ffcab1acd8a78c49899c0aa8962976d67f81d174,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0627|control,2
LP0628,G|LP0628|control|replicate_2|fmt_v2,G-0655231776b9ad6d4d39edd5ca8f369bd0371ebd,3,dances,control,full_questionnaire,google/gemma-4-31B-it,56882076,c63f52e6be4caa6174953edac9ef50cdc1c8ea05e12cbfe2fc23ec98e36c53d8,fbbc56f88dd5bf2e95ff22cb090715e0503730d14d3921a1a0ec383f5f08a57b,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0628|control,2
LP0629,G|LP0629|control|replicate_2|fmt_v2,G-0d0a51176008fbe1b6c5379e48d8ed06e860d4df,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2048761359,381403c9c64e840060a97e255cadaad279f98b8bbe15bc03e675100b864400e2,13989d375cddadcde74b04df2f2b7a020012640c64914f315d5de4156b6f263d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0629|control,2
LP0630,G|LP0630|control|replicate_2|fmt_v2,G-454a45e446d22c32d0c027cc3871c50d6bb742df,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1365686267,13cd23856fa8522e75d9ac06d4ede1b24470ba0d264ca6573ac0aaab24912996,13989d375cddadcde74b04df2f2b7a020012640c64914f315d5de4156b6f263d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0630|control,2
LP0633,G|LP0633|control|replicate_2|fmt_v2,G-4fd9b671af06b84f2dae8f413eeae8fe029ba94f,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1320822067,9081e92035e2b54d15401fb84d3603a6289843457561d553fe689e17c687cba6,ee34808d203fa52ccf8760cb4f2c3398d5c9ee08eb5a52c0be817df6364948c4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0633|control,2
LP0635,G|LP0635|control|replicate_2|fmt_v2,G-a744dd2ead04405a03e2445d3fe5dea167a309cd,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2072902329,83bc03dd4280200260a61bf5e049c976c9d6a6f902e15507edcde08450f723de,fbbc56f88dd5bf2e95ff22cb090715e0503730d14d3921a1a0ec383f5f08a57b,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0635|control,2
LP0636,G|LP0636|control|replicate_2|fmt_v2,G-72c986b3b8df18067569b90bc3af5f134fc62979,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,510797167,32e419da707de8536e826c4ee6aa6ad2db19bbee45212897761e444361e8fa61,95688658f8b8d47c9c8d7024f11cc7e497e661699b9a28d72142533133efe8cd,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0636|control,2
LP0638,G|LP0638|control|replicate_2|fmt_v2,G-70f8e550d6ba041aec43813bec209e5f96ac1605,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,950783677,5e2b31a89f1364ea0a10e38a65d1793d2eea1d4654978bcabfb97f85fcaebaca,b3d274444556be3591afc28428470a85a0cfa3f9daaec8f6baf7cc3e9e220e28,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0638|control,2
LP0639,G|LP0639|control|replicate_2|fmt_v2,G-8b919ae0ddb3de3ceca920cc86e53597f868dc9d,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1960252415,22444f3247cbb4bda6337c97a9a65a09e418aa3e1d28ae7e72e7b87a9b529b54,203033b2a610150cdd7665e5fb4a02a89f7265d8b631943f946fd0346cca6ca9,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0639|control,2
LP0641,G|LP0641|control|replicate_2|fmt_v2,G-12b50480841a7a0ec44b39f130d78304fa61c61c,3,dances,control,full_questionnaire,google/gemma-4-31B-it,696550159,6cec72d22f321f059abf0b3a231c10c69bd0ab0c9399ec154bedddb27f1f15c2,3c03b6e0301a9a47903719bb9b3bb5f7327971e347c5633f79fe054ee8c320fe,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0641|control,2
LP0642,G|LP0642|control|replicate_2|fmt_v2,G-0ef072ca08e9cc994566d07d9ba2e92a72a39691,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,650818093,16a64275dd8868752173ad18cc4e2c17436f1777ecaae9cb91f4038469dc92d5,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0642|control,2
LP0643,G|LP0643|control|replicate_2|fmt_v2,G-1af014fc1464cd9dd2cedd127c18e2cd804e6ec9,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1246033813,9514c09b2f8037a17bce4637c495438449ed673b3864770c2d2c397717419925,4897a092734760fc83a0be70e50db9713cea4753e675bfbad82b50c37393f728,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0643|control,2
LP0645,G|LP0645|control|replicate_2|fmt_v2,G-6287ac01c2d52d78e09ef25df7f43a4fb22dcff8,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,132416893,3aef4f085abb44b3356ed840290c9d87454738dd21df68f28a4d9ad877bb8db7,946056600450ab8cdd39a4bc8983792aef7b46b0b22a2395d1bf558a96e4097f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0645|control,2
LP0647,G|LP0647|control|replicate_2|fmt_v2,G-53149e9c782383e6fef8936bd68ae2473af3f5d6,3,dances,control,full_questionnaire,google/gemma-4-31B-it,508346656,367ea0aee2b4ab2a5036f9bc40e1a5f0110173ac2a6f2d2ebe49d6d61efc53c6,0dbe0028b8b567069f50a339d038e32ebe03239ce5b220686ba319356ec5b996,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0647|control,2
LP0650,G|LP0650|control|replicate_2|fmt_v2,G-8a95396aeae122b0e2e7b4c6225379d59ae1e409,3,dances,control,full_questionnaire,google/gemma-4-31B-it,759176,dd0d333b2872b53619ec1fd5b6b5c829f4523639d1eba1d1f0caffafc960b7a7,0e93df7d4ee9f88fae4c50b6c60619447cd0736ec4792f38e378ec42c1a0f7f6,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0650|control,2
LP0651,G|LP0651|control|replicate_2|fmt_v2,G-c422595e8258f92fb98ddc5491d28a91047cbd4f,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,178105327,4f5eb1a3cbc6d852d718bb63613af413774d8cfcf9824182918300c41d864e07,92393616fac92230575e038f1e8863de5fcb8e7fdda3d65bf3e9d10bf5cc9f4c,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0651|control,2
LP0653,G|LP0653|control|replicate_2|fmt_v2,G-1928b72012237b40daed2b85468e7e4e172eb5d6,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1148512640,8e72e6254608beac89e13391a86aed088820c255f67bc298b7bbf41c3ebd2863,8e7e715dd759c9180343ac172b647c46fa3af0d9e1e5a240759b1b37312271fd,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0653|control,2
LP0655,G|LP0655|control|replicate_2|fmt_v2,G-2249b5f84fdcd0b5de604c28adab38b855aa9c64,3,dances,control,full_questionnaire,google/gemma-4-31B-it,342899878,7edf34a0a25bbfdfebd59c9789581352a490eb3c4d0ec4858c6ca86517f3cf62,644c8a6c219770c3445dd542cdd97ae3f0432ea8bf788f35e8000c58e998162e,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0655|control,2
LP0657,G|LP0657|control|replicate_2|fmt_v2,G-83c6d7d18ecb6ea576fbd6cee6ec7cad4a473cd9,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,374939210,47231c056883217271bdf1505535c0ff2a8f34fcd8e2c5d5dbec0b619e5972a0,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0657|control,2
LP0658,G|LP0658|control|replicate_2|fmt_v2,G-8cd20a518247b61aad679a2982abcd30550f9073,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,468437695,4171e200d216c34597824daaf462c9be9dfbf9e00ebc7e15db519b2190eb229c,4897a092734760fc83a0be70e50db9713cea4753e675bfbad82b50c37393f728,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0658|control,2
LP0659,G|LP0659|control|replicate_2|fmt_v2,G-2005d4d7e3fdea4f48048099df63666cb3e6753d,3,dances,control,full_questionnaire,google/gemma-4-31B-it,604607487,a0e775658a6c3d2e9deadd59eed23994b1c673dd076a8a660bd23ffc5e59caca,f6e79632b071296a8163c418ba80cacd2272850a3d280064326088189590fa0d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0659|control,2
LP0661,G|LP0661|control|replicate_2|fmt_v2,G-f314824cf9cbf1a0f4ec79e9cca45ee33c5c756c,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1609889341,388754ec1621a593e6ca943258c8d404fac32de1ccbb361d781b8c8b75a7396a,423d74445805fb2a8ae1ea41fbd40ec62d20337531baef54b0674f03abf0f156,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0661|control,2
LP0665,G|LP0665|control|replicate_2|fmt_v2,G-31108f5be8ba377cfaedd038312845c908a2c547,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1255888436,ae7e2e83005765b41e1f740e435b6016611a715c0c894ce3003ad7c603c8f5da,175d3e89619cbb2ca7a83f7cc3e0ceb05d562610af1d73c8124156708bb724e4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0665|control,2
LP0666,G|LP0666|control|replicate_2|fmt_v2,G-7caf0396d6ef68faa2ad6732fa28ac99701638c1,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1347252265,006db9faf177baf50cf73eb6c322728bc79003d8025a81132c95f0a4a43f2b6e,c1a00b8991d83388f8675b3b6ccfd8954874fb030e040187297e6ac10f469390,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0666|control,2
LP0667,G|LP0667|control|replicate_2|fmt_v2,G-69077b7f1871749e3b679084e63fbac83960c321,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1786801053,f4e4e310c4cb726aa40e4a99ff22c042ffd748104512f15d8e218e4f7b9f3c35,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0667|control,2
LP0669,G|LP0669|control|replicate_2|fmt_v2,G-c022bb860461eff5a2e3709391edce28a119bc72,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,78079748,d81f87f94b0103534307425216db1f4779f7abccfe5ac75f43182c340f111726,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0669|control,2
LP0672,G|LP0672|control|replicate_2|fmt_v2,G-7661d05551800928f31117f1489dc2e2056b57c8,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1044621780,5844d5fed5105141f700522ed71ce4a0ee06db09eea394d3a1d68ac98df8237a,87e3ccbe57528e4eff1e3b8bc29173f7bfb94429cf88915552a6975a5adc8377,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0672|control,2
LP0673,G|LP0673|control|replicate_2|fmt_v2,G-b476e536d7db99af4d5f27457789d3dd2d3dd817,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1086940191,34f5ee3d15f0bfb96a17dea57c36749359a1f9016d63128e6a8cd1479ec102d0,4897a092734760fc83a0be70e50db9713cea4753e675bfbad82b50c37393f728,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0673|control,2
LP0675,G|LP0675|control|replicate_2|fmt_v2,G-bb26e488a899a55f7a0b9f3f4210a2f4674d759b,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,518483571,72136169275b7202092cc261098fa879d93b3ef422d2e320b0e0431a8a403ac1,8e7e715dd759c9180343ac172b647c46fa3af0d9e1e5a240759b1b37312271fd,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0675|control,2
LP0676,G|LP0676|control|replicate_2|fmt_v2,G-fdcd2d90eb105878f34515262521c6fdd90eccd7,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1722463133,b0c799cb5955b776b353b33398f7cba4c42f4729549fe0470c60050234428e4c,5fa9c5d12339c91d87f96d73e480501ad1881eb93d99fe7510f5c83832881ff9,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0676|control,2
LP0677,G|LP0677|control|replicate_2|fmt_v2,G-d49ffc7b413381000dc65cf6cbb2c6767eb5fe9b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1785952761,f774a3ee59074a57d55fc46fa3153272201bae51beefedda64fa8345e4770059,c51de1e63d334c33719959a966939471f82e96fd977dc745dafab433357af94e,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0677|control,2
LP0678,G|LP0678|control|replicate_2|fmt_v2,G-a287a6af59cd866e8ba60a849e719b8db2373ad4,3,dances,control,full_questionnaire,google/gemma-4-31B-it,517788623,e53dfd69ff0eeaf8d6a3e8ff0319834b1f166fd8f82c65ff468945358ced6237,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0678|control,2
LP0679,G|LP0679|control|replicate_2|fmt_v2,G-ecbcf16b0dcc1fbb3bed8bf144afddc337efedd5,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1732641428,ef9196bd817e05eac66c0b5792748401b3d29d848132b165e229bd1a1fdf5cce,173ecccd0aeff9962c089cb3cf359fcbd1de1130be32d8d588600bc1195636c0,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0679|control,2
LP0682,G|LP0682|control|replicate_2|fmt_v2,G-25479fabc5adc094d30d38cb2f2d0fba3df75333,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,272433132,859a4e989decd1212d0ab29d230ee32f2f277ba277ba5912a7933fe0ed97dd47,3a6b4726c68a7142023e8985d014aab4a053bd174a6937241e257bbcc4bddf1a,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0682|control,2
LP0684,G|LP0684|control|replicate_2|fmt_v2,G-6264085acc6dd2a24c83aca7c2109aed28f16ace,3,dances,control,full_questionnaire,google/gemma-4-31B-it,288744281,911db79246a9050d37351091f46545ffc7e7a57e78b6de746bdb2da496263409,536b2b3262ca523a85f2b4b957296a6e36a4a2d000b8568cabb4ee92efa12b30,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0684|control,2
LP0685,G|LP0685|control|replicate_2|fmt_v2,G-ebef938b1252ae3dcbcbc3e7bad91c6e87565e3f,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1781650774,8c49e17b264430b404d50f17372461d793cb924d06e5070af7b7b233f67e28bc,4517237dae7fb0a9cae3bd0f4644c208e026660ecbec2f92311ca839852c61c8,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0685|control,2
LP0686,G|LP0686|control|replicate_2|fmt_v2,G-28cfe6adfcc7675b0a50287bcb5b718b04109097,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1315386551,54716c130d721994cd3c1ba13cb9f7ace1798a95f6e3ef6e971e924974cc416e,1865ae993842eefc40d2c638ffcab1acd8a78c49899c0aa8962976d67f81d174,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0686|control,2
LP0687,G|LP0687|control|replicate_2|fmt_v2,G-6a05c9bcc1e87b0374f7cf57a95d8ce2f09ec860,3,dances,control,full_questionnaire,google/gemma-4-31B-it,368316030,b7d766dc57f55c49b20cd7f66be3be1438bd89425fca6babb963ce81883b375c,ab0fdf2f5a89282ad9bbbe710f0bce609804284bbc2b55b041f4bc61763c57e7,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0687|control,2
LP0688,G|LP0688|control|replicate_2|fmt_v2,G-b7477e28e00a824251bcb67a38f64f316c27a184,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1318682262,a7d1554d256be27a3d68d4d6dad9aacba7e3f565b7eddaaf014cbcd9f8146717,6ba764af62e00471c67ba9fd361e9793a0a511d522c6713d370bfeb024754774,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0688|control,2
LP0689,G|LP0689|control|replicate_2|fmt_v2,G-740825be7d4ab1fd4fb2233e0e123019f400a67d,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1700461947,bbcaba46578d75ece17fcfa936c4bf81549cb2296848cab7ae8149cfa20d6fcf,0dbe0028b8b567069f50a339d038e32ebe03239ce5b220686ba319356ec5b996,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0689|control,2
LP0690,G|LP0690|control|replicate_2|fmt_v2,G-fc85c72588f074961cff4937209ce64eb826d247,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,33293029,a003befd634222fb234f49dad37d52eddd32fe79f5a6d3fd51143ce46129a583,853f096c4028ce32bde1cc3a3e5d063dfb2b094aaef91a731d8d49f02d9250c0,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0690|control,2
